Year,Country,unicef_under_eighteen_migrants_by_destination_per_1000
2020,Afghanistan,1.387164174296562
2020,Albania,8.33970394051011
2020,Algeria,0.7753521392866299
2020,Andorra,38.82741215298
2020,Angola,3.8945705670020097
2020,Antigua and Barbuda,20.42316804182665
2020,Argentina,7.655582511613861
2020,Armenia,4.387098690147319
2020,Australia,24.823645255442564
2020,Austria,15.433469532776693
2020,Azerbaijan,2.761565906496337
2020,Bahamas,17.800471966799577
2020,Bahrain,34.673595117017506
2020,Bangladesh,3.576429696138943
2020,Barbados,10.439466752038307
2020,Belarus,4.868074647903272
2020,Belgium,16.911690603036373
2020,Belize,12.574788554930448
2020,Benin,7.258810752740325
2020,Bhutan,5.1839525564662035
2020,Bolivia,5.311389186131552
2020,Bosnia and Herzegovina,1.5240115641997491
2020,Botswana,6.803805878913517
2020,Brazil,1.1479143696715868
2020,Brunei,18.286424843936796
2020,Bulgaria,9.4985280879391
2020,Burkina Faso,6.649674754361493
2020,Burundi,8.578074055858904
2020,Cape Verde,1.7985999697835204
2020,Cambodia,0.41868605430322237
2020,Cameroon,7.797824926700446
2020,Canada,16.771696434838105
2020,Central African Republic,4.348038537700807
2020,Chad,8.766664805779715
2020,Chile,10.514637081023753
2020,China,0.145901849044286
2020,Hong Kong,19.874648325434162
2020,Colombia,13.599858058360057
2020,Comoros,2.2999212276979515
2020,Congo,15.947541287821949
2020,Costa Rica,15.311789253244038
2020,Cote d'Ivoire,10.463155759806128
2020,Croatia,1.7051261939537201
2020,Cuba,0.0
2020,Cyprus,16.56505386541391
2020,Czechia,2.7080071663207574
2020,North Korea,0.19395771295150688
2020,Democratic Republic of Congo,1.8534769731836718
2020,Denmark,11.912565909723813
2020,Djibouti,22.26716140250728
2020,Dominica,27.78125043408204
2020,Dominican Republic,7.098145411316324
2020,Ecuador,17.287250624324805
2020,Egypt,0.8892415192963016
2020,El Salvador,0.9250407133543965
2020,Equatorial Guinea,2.8510639814395735
2020,Eritrea,0.8459218249804662
2020,Estonia,6.030731097992596
2020,Eswatini,6.0336297282108395
2020,Ethiopia,4.044759112979282
2020,Fiji,3.346555947722334
2020,Finland,8.121691087689358
2020,France,10.632184154577129
2020,Gabon,46.2769934151882
2020,Gambia,19.448297322259116
2020,Georgia,3.760175976235688
2020,Germany,13.713844579650672
2020,Ghana,3.057322052994977
2020,Greece,9.210350591995283
2020,Grenada,0.0
2020,Guatemala,0.7256259319060345
2020,Guinea,2.3605033872462156
2020,Guinea-Bissau,3.0487835861621813
2020,Guyana,5.085441778684117
2020,Haiti,0.43849905981416587
2020,Vatican,0.0
2020,Honduras,1.3125203945476691
2020,Hungary,7.660177943863317
2020,Iceland,23.44322344322344
2020,India,0.2224630612315047
2020,Indonesia,0.17548758613428855
2020,Iran,13.941645794975205
2020,Iraq,2.5856173097929784
2020,Ireland,30.985484211984456
2020,Israel,9.589233070468962
2020,Italy,6.814216731918856
2020,Jamaica,2.363937658236077
2020,Japan,2.1426912508887623
2020,Jordan,154.85428995387696
2020,Kazakhstan,19.225948405117045
2020,Kenya,5.523392590471126
2020,Kiribati,0.0
2020,Kuwait,138.38924750671046
2020,Kyrgyzstan,1.686032797016519
2020,Laos,0.8246792410092095
2020,Latvia,5.301659101199129
2020,Lebanon,75.45298897858922
2020,Lesotho,0.9335969811208019
2020,Liberia,2.7680692143843904
2020,Libya,23.43083617377647
2020,Liechtenstein,104.88501979704749
2020,Lithuania,6.244740183911272
2020,Luxembourg,43.132644063031165
2020,Madagascar,0.216676749959978
2020,Malawi,2.1955096078375513
2020,Malaysia,13.161960894887283
2020,Maldives,7.399980020053946
2020,Mali,4.296119359824885
2020,Malta,18.11844480329031
2020,Marshall Islands,0.0
2020,Mauritania,15.700072693487266
2020,Mauritius,1.5726151095287109
2020,Mexico,5.305091096596689
2020,Monaco,50.963204566303126
2020,Mongolia,1.2201475646464683
2020,Montenegro,6.368797984912318
2020,Morocco,0.5418503832968333
2020,Mozambique,2.591549277749614
2020,Myanmar,0.2389275724881443
2020,Namibia,4.722706299617933
2020,Nauru,0.0
2020,Nepal,1.1669088803413195
2020,Netherlands,11.08849770873703
2020,New Zealand,32.557530919804165
2020,Nicaragua,1.3585820268051252
2020,Niger,4.2137205681946055
2020,Nigeria,1.7609426955919922
2020,North Macedonia,9.119795716575949
2020,Norway,17.892578859235577
2020,Oman,54.634942629393755
2020,Pakistan,0.8692017469814287
2020,Palau,0.0
2020,Panama,17.382162841663792
2020,Papua New Guinea,1.1176897085478785
2020,Paraguay,3.7854730369167746
2020,Peru,12.283206709142098
2020,Philippines,0.5566654135611087
2020,Poland,4.6767735177303225
2020,Portugal,6.276536140540275
2020,Qatar,112.45860898419332
2020,South Korea,4.2130571887599615
2020,Moldova,3.4705325755342824
2020,Romania,15.698357005797268
2020,Russia,4.248482503721191
2020,Rwanda,12.430312080356332
2020,Saint Kitts and Nevis,37.59963904346518
2020,Saint Lucia,10.89152584831372
2020,Saint Vincent and the Grenadines,9.013312662802958
2020,Samoa,10.080137089864422
2020,San Marino,0.0
2020,Sao Tome and Principe,0.0
2020,Saudi Arabia,66.89862979024997
2020,Senegal,4.538958297126182
2020,Serbia,2.174567404150219
2020,Seychelles,10.168802115110841
2020,Sierra Leone,1.253606469110823
2020,Singapore,31.79300769202763
2020,Slovakia,5.678026933262853
2020,Slovenia,8.658291853701805
2020,Solomon Islands,0.0
2020,Somalia,1.2583983144006257
2020,South Africa,4.636757277896376
2020,South Sudan,24.299319735183868
2020,Spain,11.699337798231253
2020,Sri Lanka,0.607100743698411
2020,Palestine,6.076744182399553
2020,Sudan,13.683238368238248
2020,Suriname,20.455684464248577
2020,Sweden,22.9719573790977
2020,Switzerland,19.64269249087597
2020,Syria,8.628247499508161
2020,Tajikistan,1.7824112081371895
2020,Thailand,7.163326040016804
2020,Togo,12.079137192062026
2020,Tonga,9.461006461867413
2020,Trinidad and Tobago,13.576364549682706
2020,Tunisia,0.9307348794926784
2020,Turkey,14.91598193752843
2020,Turkmenistan,2.3212677703410622
2020,Tuvalu,0.0
2020,Uganda,20.28814411578234
2020,Ukraine,6.402376708574262
2020,United Arab Emirates,136.5971042627194
2020,United Kingdom,13.552130716075142
2020,United States,10.045236888996842
2020,Uruguay,8.348382011597343
2020,Uzbekistan,2.7487959900086048
2020,Vanuatu,0.0
2020,Venezuela,5.626681696471258
2020,Vietnam,0.11300760357277853
2020,Yemen,3.9227561700595937
2020,Zambia,1.8494387171074604
2020,Zimbabwe,3.5659194181603664
2020,World,4.559589913408785
